Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Previous_GPA_Anomaly_Flag,Previous_GPA_Cleaned,Tutoring_Sessions_Per_Week_IQR_Outlier_Flag,Final_Score_IQR_Outlier_Flag,Sleep_Hours_IQR_Outlier_Flag,Previous_GPA_IQR_Outlier_Flag,Exam_Anxiety_Score_IQR_Outlier_Flag,Attendance_IQR_Outlier_Flag,Hours_Studied_IQR_Outlier_Flag,Screen_Time_IQR_Outlier_Flag,Age_IQR_Outlier_Flag,Stress_Level_IQR_Outlier_Flag,Performance_Category,Study_Hours_Group,Attendance_Group,Sleep_Category,Stress_Category,Anxiety_Category,Screen_Time_Group,Risk_Score,Risk_Level
STU01161,19,Male,6.11,73.4,5.5,5.5,5.3,2.64,No,Hybrid,Good,Average,No,2,High,3.9,79.34,False,2.64,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU01162,24,Male,5.19,63.8,8.0,5.6,4.5,3.45,Yes,Online,Average,Excellent,Yes,0,High,1.9,80.74,False,3.45,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU01163,19,Female,4.49,87.8,5.6,8.1,3.5,3.21,Yes,Offline,Good,Excellent,Yes,2,Middle,4.4,66.15,False,3.21,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU01164,22,Male,3.64,83.5,8.0,3.9,4.4,3.3,Yes,Offline,Average,Poor,Yes,3,Middle,5.7,87.94,False,3.3,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01165,20,Female,5.31,99.4,6.8,8.9,3.3,2.99,No,Offline,Average,Good,No,1,Middle,3.3,81.11,False,2.99,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01166,21,Female,5.36,79.8,5.7,6.4,4.6,3.1,No,Offline,Poor,Average,No,1,Low,2.5,73.73,False,3.1,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Low,Moderate Screen Time (2-5h),2,Medium Risk
STU01167,21,Female,5.66,75.2,5.3,6.6,6.2,2.84,No,Online,Good,Poor,Yes,2,High,3.5,73.72,False,2.84,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Medium,High Screen Time (>5h),2,Medium Risk
STU01168,24,Female,3.54,90.5,6.7,6.7,7.5,3.84,No,Hybrid,Poor,Average,No,1,Middle,5.8,60.5,False,3.84,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),2,Medium Risk
STU01169,18,Female,6.3,75.4,8.1,6.3,3.9,3.42,No,Offline,Poor,Average,Yes,0,High,3.0,87.84,False,3.42,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU01170,21,Male,2.06,90.5,6.2,4.4,5.1,2.41,Yes,Offline,Average,Excellent,No,1,High,4.2,80.0,False,2.41,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU01171,21,Female,7.5,75.7,7.1,2.1,4.9,2.72,No,Hybrid,Poor,Good,Yes,1,Middle,2.5,94.13,False,2.72,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01172,19,Male,0.56,62.6,5.9,6.6,7.4,3.3,No,Offline,Average,Excellent,Yes,1,Low,8.5,45.95,False,3.3,False,True,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Low Attendance (<70%),Short Sleep (<6h),High,High,High Screen Time (>5h),5,High Risk
STU01173,19,Female,3.81,77.2,5.8,8.1,2.3,2.36,Yes,Offline,Average,Good,No,1,Middle,7.3,51.67,False,2.36,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU01174,22,Male,2.6,77.5,6.4,4.4,1.8,3.32,No,Offline,Average,Good,No,2,Middle,7.5,87.5,False,3.32,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Low Screen Time (≤2h),2,Medium Risk
STU01175,24,Female,6.58,85.7,5.7,4.7,6.4,2.46,No,Offline,Average,Good,No,1,High,4.5,74.3,False,2.46,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU01176,18,Female,2.03,76.1,7.2,6.3,4.3,3.55,No,Offline,Poor,Excellent,No,0,Low,5.6,59.56,False,3.55,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU01177,24,Female,8.64,83.0,5.1,6.6,6.0,2.69,No,Online,Good,Good,Yes,2,Middle,5.4,96.29,False,2.69,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Medium,High Screen Time (>5h),1,Low Risk
STU01178,17,Male,1.91,82.9,8.8,7.5,3.7,2.63,No,Hybrid,Average,Good,Yes,2,High,6.2,65.39,False,2.63,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),4,High Risk
STU01179,23,Male,9.06,71.9,6.3,1.0,6.6,3.16,Yes,Offline,Average,Excellent,No,2,High,2.9,85.21,False,3.16,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,High Screen Time (>5h),0,Low Risk
STU01180,18,Female,5.9,69.5,6.1,3.0,5.3,2.96,Yes,Hybrid,Poor,Average,No,3,Low,5.3,82.74,False,2.96,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Low,Medium,High Screen Time (>5h),1,Low Risk
STU01181,18,Female,5.06,73.1,8.2,5.5,4.9,2.26,No,Hybrid,Good,Good,No,2,High,5.2,81.21,False,2.26,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01182,20,Male,5.87,64.4,6.5,6.9,2.8,2.94,No,Offline,Poor,Excellent,Yes,2,Low,2.5,72.0,False,2.94,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),3,Medium Risk
STU01183,24,Non-Binary,9.39,81.2,8.3,6.5,2.7,3.04,No,Offline,Poor,Excellent,No,0,High,3.2,86.73,False,3.04,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01184,22,Female,6.79,86.7,5.9,4.6,7.5,1.83,No,Online,Good,Average,Yes,1,Middle,5.4,72.64,False,1.83,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU01185,20,Male,0.53,77.2,6.0,4.3,3.5,2.53,Yes,Hybrid,Poor,Good,No,2,High,7.9,64.56,False,2.53,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU01186,18,Female,7.39,74.0,6.0,5.0,2.8,3.83,Yes,Online,Good,Good,No,3,Middle,4.6,96.82,False,3.83,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01187,18,Female,5.46,68.8,8.9,2.0,6.1,2.76,No,Online,Average,Average,No,3,Middle,3.4,86.73,False,2.76,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),Low,Medium,High Screen Time (>5h),1,Low Risk
STU01188,18,Male,1.77,86.7,4.9,10.0,3.3,2.92,Yes,Hybrid,Average,Good,No,0,Middle,5.6,50.26,False,2.92,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),High Attendance (>85%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU01189,21,Male,6.52,90.8,7.1,10.0,1.3,3.32,No,Offline,Average,Average,Yes,1,Low,5.5,85.69,False,3.32,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Low Screen Time (≤2h),1,Low Risk
STU01190,24,Female,2.58,59.0,9.1,5.5,3.9,3.67,Yes,Online,Good,Average,Yes,0,Middle,1.3,76.14,False,3.67,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Low Attendance (<70%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),2,Medium Risk
STU01191,23,Female,5.36,100.0,6.2,5.4,3.8,3.3,No,Hybrid,Poor,Good,No,1,High,2.3,96.81,False,3.3,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01192,23,Male,5.47,95.5,8.3,4.4,6.1,2.58,Yes,Hybrid,Average,Good,Yes,2,High,7.0,77.29,False,2.58,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,High,High Screen Time (>5h),1,Low Risk
STU01193,20,Female,3.7,75.1,7.8,1.6,3.6,2.54,No,Offline,Average,Good,No,2,High,5.0,81.35,False,2.54,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01194,18,Female,6.3,80.2,7.7,6.6,3.7,3.01,No,Hybrid,Average,Good,No,2,High,2.5,95.71,False,3.01,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU01195,23,Female,2.96,81.8,7.1,5.9,3.9,3.13,Yes,Offline,Good,Average,No,3,High,2.0,93.63,False,3.13,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU01196,19,Male,5.38,84.1,6.6,6.8,2.3,3.21,No,Offline,Good,Average,No,2,High,5.6,85.61,False,3.21,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01197,24,Female,3.91,76.7,6.1,8.2,1.1,2.27,Yes,Offline,Average,Poor,No,2,Low,5.6,67.02,False,2.27,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Low Screen Time (≤2h),2,Medium Risk
STU01198,23,Male,4.63,84.3,7.2,4.6,6.5,2.85,No,Hybrid,Poor,Average,No,3,High,3.7,89.26,False,2.85,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU01199,22,Male,8.85,86.6,7.8,6.8,2.1,3.11,Yes,Offline,Poor,Good,Yes,1,Middle,4.0,97.75,False,3.11,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01200,24,Male,5.22,100.0,6.7,4.9,6.4,3.17,No,Offline,Average,Good,No,2,High,4.2,90.7,False,3.17,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU01201,22,Female,2.83,79.6,8.2,2.0,2.5,2.67,No,Hybrid,Average,Average,No,0,Middle,4.2,88.3,False,2.67,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01202,23,Female,4.77,74.0,7.9,3.1,4.5,2.4,Yes,Online,Poor,Average,Yes,2,Middle,1.7,95.04,False,2.4,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01203,19,Male,3.46,90.2,7.4,4.8,4.3,3.31,No,Hybrid,Poor,Good,No,2,Low,3.0,81.94,False,3.31,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01204,22,Female,5.05,80.0,6.6,4.4,3.4,3.25,Yes,Offline,Average,Average,No,0,Middle,5.5,84.9,False,3.25,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01205,21,Male,5.32,81.8,7.7,6.0,4.1,3.73,Yes,Hybrid,Average,Excellent,No,2,Low,4.5,95.48,False,3.73,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01206,23,Male,5.17,81.2,7.2,4.5,4.9,2.89,Yes,Hybrid,Good,Good,Yes,2,High,4.6,88.94,False,2.89,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01207,21,Non-Binary,5.17,76.8,9.4,4.3,4.0,3.32,No,Offline,Average,Average,No,2,Middle,3.1,90.44,False,3.32,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01208,23,Female,3.91,75.9,7.3,6.2,3.8,3.42,No,Hybrid,Good,Average,Yes,1,Middle,5.6,83.88,False,3.42,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01209,17,Male,5.9,75.7,7.8,5.3,3.2,2.39,No,Offline,Average,Good,No,0,Low,4.8,70.06,False,2.39,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01210,17,Female,7.11,72.9,5.5,8.6,8.5,2.55,Yes,Online,Good,Poor,No,1,Low,6.6,79.74,False,2.55,False,False,False,False,False,False,False,True,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,High Screen Time (>5h),2,Medium Risk
STU01211,17,Male,3.76,76.0,7.1,5.8,5.0,3.1,Yes,Online,Good,Average,No,0,Middle,4.5,65.79,False,3.1,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01212,22,Male,4.88,98.2,8.9,4.6,4.7,3.45,No,Offline,Average,Average,Yes,2,Middle,3.1,92.07,False,3.45,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01213,21,Female,5.12,79.7,7.5,3.8,3.2,3.12,No,Hybrid,Poor,Good,Yes,2,Middle,3.8,90.29,False,3.12,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01214,21,Female,7.51,72.6,8.1,7.3,3.0,3.13,No,Hybrid,Average,Good,Yes,2,Low,5.5,86.46,False,3.13,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01215,21,Male,7.16,70.6,6.7,5.2,3.9,4.0,No,Offline,Average,Poor,Yes,2,Middle,3.8,92.33,False,4.0,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01216,19,Female,3.54,91.9,6.4,2.3,3.7,3.64,No,Online,Good,Good,No,1,High,3.9,92.05,False,3.64,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01217,21,Female,5.14,74.4,7.3,6.4,3.0,2.32,No,Hybrid,Average,Good,No,1,Middle,4.0,80.53,False,2.32,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01218,19,Male,2.01,81.8,5.7,5.6,3.5,2.59,No,Hybrid,Poor,Good,Yes,1,Middle,6.5,58.8,False,2.59,False,False,False,False,False,False,False,False,False,False,At Risk,Low Study (<3h),Moderate Attendance (70-85%),Short Sleep (<6h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU01219,17,Female,3.07,63.4,6.6,6.8,4.8,3.04,No,Offline,Average,Average,Yes,1,Middle,6.3,54.17,False,3.04,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,High,Moderate Screen Time (2-5h),4,High Risk
STU01220,17,Female,5.03,60.0,9.6,6.5,4.8,3.01,No,Online,Average,Good,No,4,Middle,2.9,89.28,False,3.01,True,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),High,Low,Moderate Screen Time (2-5h),2,Medium Risk
STU01221,22,Female,6.26,82.7,6.9,2.9,1.6,3.49,No,Offline,Average,Excellent,No,4,Middle,4.4,87.58,False,3.49,True,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Low Screen Time (≤2h),0,Low Risk
STU01222,23,Female,6.91,63.9,6.3,6.9,1.5,3.46,Yes,Online,Poor,Poor,Yes,1,Middle,4.1,91.46,False,3.46,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,Medium,Low Screen Time (≤2h),2,Medium Risk
STU01223,17,Female,4.38,82.4,8.6,2.9,4.6,2.69,No,Offline,Average,Average,Yes,1,High,8.5,75.61,False,2.69,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,High,Moderate Screen Time (2-5h),1,Low Risk
STU01224,23,Male,2.29,88.6,7.5,4.7,3.2,2.71,Yes,Offline,Average,Average,Yes,1,Low,4.3,71.33,False,2.71,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU01225,23,Female,5.79,72.1,6.4,4.3,3.6,3.57,No,Offline,Average,Average,Yes,2,Low,2.7,90.94,False,3.57,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01226,24,Female,4.65,75.2,7.0,4.3,5.5,2.4,No,Offline,Average,Average,Yes,2,Low,4.7,85.89,False,2.4,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU01227,22,Male,5.85,75.8,6.8,3.5,4.7,2.79,Yes,Offline,Poor,Excellent,Yes,4,Middle,3.5,74.87,False,2.79,True,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU01228,18,Female,5.32,73.2,6.3,3.4,3.4,3.19,Yes,Offline,Good,Excellent,No,1,Low,2.2,92.91,False,3.19,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01229,18,Female,6.43,76.2,7.2,7.8,3.2,3.2,No,Online,Good,Average,No,1,Middle,1.7,91.49,False,3.2,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,Moderate Screen Time (2-5h),1,Low Risk
STU01230,20,Female,6.31,75.9,7.1,1.0,4.8,3.05,No,Online,Poor,Good,Yes,4,High,2.6,94.18,False,3.05,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01231,24,Male,6.69,77.9,6.4,3.1,4.3,3.44,No,Hybrid,Poor,Good,No,2,Low,2.6,94.46,False,3.44,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU01232,22,Male,4.08,80.6,6.6,6.2,3.7,3.23,No,Offline,Poor,Good,No,2,Middle,3.2,72.43,False,3.23,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU01233,20,Female,6.99,85.0,8.7,1.6,4.1,3.01,Yes,Online,Poor,Good,No,3,High,3.3,95.25,False,3.01,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU01234,20,Male,3.99,84.5,8.9,3.3,1.1,2.98,No,Offline,Average,Average,Yes,2,Low,1.0,85.68,False,2.98,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Low,Low Screen Time (≤2h),0,Low Risk
